,new_cases,new_deaths,new_tests,new_vaccinations,reproduction_rate,stringency_index,people_vaccinated,people_fully_vaccinated,total_boosters,total_cases,new_cases_smoothed,total_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,total_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million,new_people_vaccinated
503,263722.14285714284,4140.285714285715,2066285.0,1076590.3333333333,0.79,81.94,149219616.0,41622881.0,0.0,25942078.85629411,276205.53189639753,290945.4302223276,4118.653061224491,18305.511507510186,186.090280104341,194.8989350689897,205.29985089071377,2.921510192266217,2.906245541281852,,,,,,,,,326115941.4331427,230.11722197577575,1.4580328760398729,1946116.142857143,1.3732381142376895,0.14313480026495817,6.986421178839043,194254685.9627418,1242196.7142857143,13.707195205815207,10.52938514667848,2.9370357377368266,0.0,876.5313826201518,1155357.7142857143,0.08152551710024773,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,1297482.0
504,263722.14285714284,4140.285714285715,2123782.0,876743.0,0.78,81.94,150033188.0,41686052.0,0.0,26205800.999151252,265152.30740660155,295085.7159366133,4140.285714285715,18491.601787614523,186.090280104341,187.0994472479139,208.22136108298,2.921510192266217,2.921510192266217,,,,,,,,,328239723.4331427,231.6158264652541,1.4986044894783213,1999256.0,1.4107351965580606,0.13305837950990404,7.515498112056642,195131428.9627418,1266521.4285714286,13.769060830249293,10.586793235254138,2.9414932735952544,0.0,893.695633015837,1181264.7142857143,0.08335359298133699,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,813572.0
505,226113.0167367832,3815.1428571428573,1928127.0,2446471.0,0.77,81.94,152301505.0,41864206.0,0.0,26431914.015888035,259779.5751036931,298900.85879375617,4093.8367346938785,18651.153936569186,159.5521489546621,183.30828565510268,210.91344069082837,2.6920796078483744,2.88873439449224,,,,,,,,,330167850.4331427,232.97637089895036,1.3605444336962869,2016058.0,1.4225911933751607,0.12900255860885107,7.751784234234471,197577899.9627418,1392274.7142857143,13.941691186094596,10.746852508746427,2.9540643559482698,0.0,982.4309356684062,1315898.142857143,0.09285373284931787,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2268317.0
506,211054.5007900684,3815.1428571428573,2058112.0,1341068.0,0.76,81.94,153511379.0,41995400.0,0.0,26642968.516678102,251078.4304243015,302716.001650899,4047.387755102041,18800.080343520844,148.92640695165628,177.16849612861802,213.60552029867674,2.6920796078483744,2.855958596718262,,,,,,,,,332225962.4331427,234.42863666024283,1.4522657612924523,2043042.142857143,1.4416320166001615,0.12286722618244318,8.138866897793552,198918967.9627418,1387513.2857142857,14.036320979806744,10.832224859020753,2.9633217993860907,0.0,979.0711283842907,1320168.4285714286,0.09315505705974925,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,1209874.0
507,196263.14162610483,3815.1428571428573,2215990.61980824,2918836.0,0.75,81.94,156189641.0,42235974.0,0.0,26839231.658304207,241188.4615116468,306531.14450804185,4000.9387755102043,18938.569522334863,138.48917881402156,170.1898364482434,216.29759990652508,2.6920796078483744,2.8231827989442846,,,,,,,,,334441953.052951,235.99230632666175,1.5636696664189056,2072712.8028297485,1.4625685271463154,0.11663417907925068,8.573816079423162,201837803.9627418,1630347.2857142857,14.24228283152462,11.021211085347145,2.980297424777574,0.0,1150.4221063085686,1550862.142857143,0.10943349975881161,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2678262.0
508,194952.57142857142,3815.1428571428573,2157857.0,2777551.0,0.73,81.94,158783606.0,42419560.0,0.0,27034184.229732778,231364.23702185092,310346.2873651847,3954.4897959183677,19076.133923378944,137.56440104408094,163.2575680110634,218.98967951437345,2.6920796078483744,2.790407001170307,,,,,,,,,336599810.052951,237.5149551615479,1.522648834886171,2087405.2314011771,1.4729359468807712,0.11120762707857428,8.992188991618761,204615354.9627418,1816242.4285714286,14.438275188478158,11.20424906168133,2.99325180539693,0.0,1281.5953131904087,1736993.4285714286,0.12256748339761261,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2593965.0
509,194952.57142857142,3815.1428571428573,2070508.0,1963636.0,0.72,81.94,160605562.0,42561240.0,0.0,27229136.80116135,221540.01253205497,314161.43022232753,3908.0408163265306,19213.698324423025,137.56440104408094,156.32529957388337,221.68175912222182,2.6920796078483744,2.7576312033963295,,,,,,,,,338670318.052951,238.97596791346913,1.461012751921233,2088665.9456868914,1.4738255448190347,0.1063849024344977,9.39983002396144,206578990.9627418,1914413.6190476192,14.576835253743862,11.332811759794033,3.0032491725499284,0.0,1350.8678594239914,1811918.2857142857,0.12785440678653895,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,1821956.0
510,194952.57142857142,3815.1428571428573,2080048.0,3495907.074338981,0.71,81.94,163210591.42142883,42930249.0,0.0,27424089.37258992,211715.78804225908,317976.57307947037,3861.591836734694,19351.262725467106,137.56440104408094,149.3930311367034,224.37383873007016,2.6920796078483744,2.724855405622352,,,,,,,,,340750366.052951,240.44371237647448,1.4677444630053382,2090632.0885440342,1.4752129143855297,0.10154118470062604,9.848220728843186,210074898.03708076,2260030.29633414,14.82351697702824,11.516630475000037,3.029287558036664,0.0,1594.7453874471878,1998710.7744898328,0.14103504690307933,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2605029.4214288294
511,194952.57142857142,3815.1428571428573,2063839.0,1576170.0,0.7,81.94,165427953.26731822,43067110.0,0.0,27619041.94401849,201891.56355246317,321791.7159366132,3815.1428571428573,19488.827126511187,137.56440104408094,142.46076269952337,227.06591833791853,2.6920796078483744,2.6920796078483744,,,,,,,,,342814205.052951,241.90001928130766,1.4563069048331934,2082068.8028297485,1.4691704022933685,0.09729624486489295,10.277888950273622,211651068.03708076,2359948.4391912827,14.93473627534516,11.673094199480598,3.038944882048003,0.0,1665.250635851238,2199252.18104546,0.15518585203235158,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2217361.8458893895
512,132976.8204675975,3400.191810267711,1683135.0,1784772.0,0.69,81.94,167191085.0,43258810.0,0.0,27752018.76448609,188586.3926568652,325191.9077468809,3755.8641361606933,19582.659572661167,93.83244614997885,133.07223372742578,229.4651960001054,2.399277662186897,2.650250758468163,,,,,,,,,344497340.052951,243.0876899873397,1.1876707060320195,2047069.9456868914,1.4444741554841876,0.09182976324625992,10.889715541553771,213435840.03708076,2265420.010619854,15.060675158521267,11.797506080273383,3.052471810924554,0.0,1598.5485320381001,2127082.8571428573,0.1500933673609938,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,1763131.732681781
513,130648.42857142857,3320.540403419508,1925374.0,2685843.0,0.69,81.94,169585180.0,43550558.0,0.0,27882667.19305752,177099.81091134524,328512.4481503004,3685.206642771644,19674.84903542167,92.18946276050492,124.96695598583273,231.80826923269646,2.3430732325910246,2.600392704859971,,,,,,,,,346422714.052951,244.44629182139084,1.3586018340511565,2028107.37425832,1.431093594449717,0.08687383517613548,11.510945706178553,216121683.03708076,2457530.7249055686,15.250196323020916,11.966440627945302,3.0730584277522848,0.0,1734.107633163102,2296257.285714286,0.16203082413207823,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2394095.0
514,130648.42857142857,3200.4825953939,2564306.1547826277,2542428.0,0.68,81.94,171866824.0,43811342.0,0.0,28013315.621628948,167726.2804749629,331712.9307456943,3597.398033950364,19767.038498182177,92.18946276050492,118.35271083533034,234.0666260630842,2.258356830387737,2.5384323080798796,,,,,,,,,348987020.20773363,246.25574341103336,1.8094515896425043,2077866.736397518,1.4662052977673736,0.08149984478152558,12.269962018709027,218664111.03708076,2403758.1534769973,15.429597693546485,12.127440294662096,3.0914601315610617,0.0,1696.1640886026667,2239597.5714285714,0.15803274418784993,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2281644.0
515,130648.42857142857,3096.461693382712,2902567.706000135,2666218.0,0.67,81.94,174296917.0,44047467.0,0.0,28143964.050200377,158539.97435251393,334809.392439077,3494.729296270343,19859.22796094268,92.18946276050492,111.8705767948195,236.2515826147458,2.184956551661601,2.465986157196055,,,,,,,,,351889587.9137338,248.30388253040937,2.0481391193759975,2184253.980111823,1.5412753384087774,0.07502354106918584,13.32914956757122,221330329.03708076,2387853.4391912827,15.617734058989264,12.298914969541618,3.108121822124315,0.0,1684.941243587292,2216187.285714286,0.15638084398004148,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2430093.0
516,130648.42857142857,3003.872663596215,3136093.985735809,4049837.867591073,0.67,81.94,177683720.92061096,44434820.0,0.0,28274612.478771806,149353.66823006494,337813.26510267326,3378.8335543351086,19951.417423703188,92.18946276050492,105.38844275430863,238.37120556073862,2.119622945992805,2.3842066340738306,,,,,,,,,355025681.8994696,250.51680482019697,2.21292228978758,2336480.549502653,1.6486909866753985,0.06752393011391997,14.809564524945378,225380166.90467185,2685882.2774185794,15.903502805971359,12.53789804597839,3.135454615453051,0.0,1895.2393603249966,2439736.988658709,0.17215518374062225,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,3386803.9206109643
517,130648.42857142857,2969.5714285714284,3355026.5780690955,1963376.0,0.67,81.94,180596668.92586267,44599042.0,0.0,28405260.907343235,140167.36210761598,340782.8365312447,3258.0376359677616,20043.60688646369,92.18946276050492,98.90630871379778,240.46662452308206,2.0954189623434494,2.2989693990016984,,,,,,,,,358380708.4775387,252.88421253540193,2.3674077152049673,2518620.3463696665,1.7772143084182026,0.0596976538289028,16.7510770668821,227343542.90467185,2466949.266798725,16.042044524854653,12.743444423068276,3.1470426139609535,0.0,1740.7536397520191,2483725.357776263,0.17525913543831984,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2912948.0052517056
518,130648.42857142857,2969.5714285714284,3512872.779136,2469901.0,0.67,81.94,183275704.0,44765341.0,0.0,28535909.335914664,130981.055985167,343752.4079598161,3137.241717600415,20135.796349224198,92.18946276050492,92.42417467328691,242.5620434854255,2.0954189623434494,2.2137321639295666,,,,,,,,,361893581.2566747,255.3630012800939,2.4787887446919683,2725625.171960524,1.9232831426837418,0.0515162540437547,19.411349263684084,229813443.90467185,2594625.123941582,16.216328172007092,12.932485199832184,3.158777171839105,0.0,1830.8455666599027,2549678.676097397,0.17991300005022656,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2679035.07413733
519,90092.85714285714,3375.0,1587589.0,2449607.0,0.66,81.94,185501579.0,44989073.0,0.0,28626002.193057522,124854.77551020407,347127.4079598161,3133.6428875621705,20199.368580359132,63.57223113493512,88.10128681399495,244.9435450481986,2.381501562773079,2.2111927211561637,,,,,,,,,363481170.2566747,256.48325185329134,1.1202505731974368,2711975.743389095,1.9136516951359444,0.048336651910388176,20.68823471377187,232263050.90467185,2689601.552513011,16.38917981344946,13.089549638085149,3.1745643750285075,0.0,1897.8637927545585,2615784.8571428573,0.18457765111596652,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2225875.0
520,90092.85714285714,3375.0,1873485.0,3190277.0,0.66,81.94,188363894.0,45317035.0,0.0,28716095.05020038,119061.12244897957,350502.4079598161,3141.422829930812,20262.94081149407,63.57223113493512,84.01311086748497,247.32504661097164,2.381501562773079,2.216682482610743,,,,,,,,,365354655.2566747,257.80523924746376,1.3219873941724212,2704563.0291033806,1.9084210608675534,0.04551268750367861,21.97189519777697,235453327.90467185,2761663.552513011,16.614295358965872,13.291523197956225,3.1977063606738465,0.0,1948.7129084927965,2682673.4285714286,0.18929751000156061,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2862315.0
521,90092.85714285714,3375.0,1985967.0,3175576.0,0.66,81.94,191222380.0,45634125.0,0.0,28806187.90734324,113267.4693877551,353877.4079598161,3166.3538877316832,20326.513042629005,63.57223113493512,79.924934920975,249.70654817374472,2.381501562773079,2.2342745872372203,,,,,,,,,367340622.2566747,259.2065973257203,1.4013580782565223,2621943.1498487196,1.850121987812413,0.04471495727720311,22.363881369731892,238628903.90467185,2852113.266798725,16.83837355768305,13.493226572064817,3.2200811852824307,0.0,2012.536948766517,2765079.4285714286,0.1951123253432459,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2858486.0
522,90092.85714285714,3375.0,2004690.0,3425398.0,0.66,81.94,194325996.0,45955907.0,0.0,28896280.764486097,107473.8163265306,357252.4079598161,3206.145074391296,20390.08527376394,63.57223113493512,75.83675897446503,252.0880497365178,2.381501562773079,2.2623524459674313,,,,,,,,,369345312.2566747,260.62116691620196,1.4145695904816482,2493674.906134415,1.7596120551132206,0.044704916321000154,22.36890441354544,242054301.90467185,2960567.552513011,17.080079948501414,13.712227056635113,3.2427870915304973,0.0,2089.0655564459275,2861297.0,0.20190172672764214,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,3103616.0
523,90092.85714285714,3375.0,2044131.0,3421339.0,0.66,81.94,197415653.0,46287589.0,0.0,28986373.621628955,101680.16326530612,360627.4079598161,3259.163265306123,20453.657504898878,63.57223113493512,71.74858302795506,254.46955129929088,2.381501562773079,2.2997636769360423,,,,,,,,,371389443.2566747,262.0635672631687,1.442400346966784,2337680.1938864426,1.6495374918531072,0.04504981820319419,22.197647845981685,245475640.90467185,2870782.0,17.32149992406516,13.930242552159049,3.2661915715703107,0.0,2025.7101687054296,2818847.439912719,0.1989063580258084,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,3089657.0
524,90092.85714285714,3375.0,1989778.0,2484825.0,0.66,81.94,199655293.0,46532774.0,0.0,29076466.478771813,95886.51020408164,364002.4079598161,3317.081632653061,20517.229736033813,63.57223113493512,67.6604070814451,256.85105286206397,2.381501562773079,2.3406326198545604,,,,,,,,,373379221.2566747,263.46761449770844,1.404047234539701,2142644.682733714,1.511914566043783,0.04595506716156078,21.76038599800921,247960465.90467185,2945274.714285714,17.496836653567904,14.088278290234577,3.283492562997526,0.0,2078.274469590359,2722660.5820196187,0.19211912388090022,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2239640.0
525,90092.85714285714,3375.0,1900312.0,3242349.0,0.66,81.94,202572835.0,46857581.0,0.0,29166559.33591467,90092.85714285714,367377.4079598161,3375.0,20580.801967168747,63.57223113493512,63.57223113493512,259.232554424837,2.381501562773079,2.381501562773079,,,,,,,,,375279533.2566747,264.808531830377,1.3409173326685733,1912278.857142857,1.349361507183298,0.04741480616545733,21.09045846376402,251202814.90467185,3055624.4285714286,17.72562655610289,14.294148833418461,3.306411922348626,0.0,2156.1405487082825,2756733.0,0.19452337622661092,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2917542.0
526,63139.42857142857,2552.363824570027,1492152.0,3329948.0,0.66,81.94,205571046.0,47189318.0,0.0,29229698.7644861,86242.36734693877,369929.77178438613,3257.480546367147,20625.35504800296,44.55308083420928,60.85520966340286,261.0335791469049,1.8010247220678497,2.2985762998151893,,,,,,,,,376771685.2566747,265.86143918441996,1.0529073540429554,1898645.0,1.3397410473040865,0.04535282279605179,22.04934419400804,254532762.90467185,3181387.4285714286,17.960597707686684,14.505711623996934,3.3298202833539494,0.0,2244.8827060531808,2867066.714285714,0.20230885513025496,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2998211.0
527,63139.42857142857,2417.8985293345986,1751358.0,2545002.0,0.66,81.94,207830971.0,47474395.0,0.0,29292838.19305753,82391.8775510204,372347.6703137207,3120.751764843518,20669.908128837167,44.55308083420928,58.13818819187059,262.73972111023437,1.706141963329504,2.202096357037535,,,,,,,,,378523043.2566747,267.09725009226446,1.235810907844484,1881198.2857142857,1.3274301206858097,0.04363329681495306,22.91827739354551,257077764.90467185,3089205.285714286,18.14018070739811,14.66517873271545,3.349936174346858,0.0,2179.836212046053,2781011.0,0.19623650496560366,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2259925.0
528,63139.42857142857,2332.714285714286,1930987.0,3020534.0,0.67,81.94,210442950.0,47882950.0,0.0,29355977.62162896,78541.38775510204,374680.38459943497,2971.8538056598445,20714.46120967138,44.55308083420928,55.421166720338334,264.3857545078437,1.6460333976093802,2.097029476299864,,,,,,,,,380454030.2566747,268.45981262802576,1.362562535761333,1873344.0,1.3218879003293542,0.04182376508658351,23.909851203730728,260098298.90467185,3067056.4285714286,18.35331867603246,14.849487831098575,3.37876504459808,0.0,2164.207311927726,2745795.714285714,0.1937516084333941,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2611979.0
529,63139.42857142857,2332.714285714286,1931249.0,4630457.537992271,0.67,81.94,214553189.0,48417061.0,0.0,29419117.050200388,74690.89795918367,377013.09888514923,2822.9558464761712,20759.014290505587,44.55308083420928,52.70414524880607,266.0317879054531,1.6460333976093802,1.9919625955621931,,,,,,,,,382385279.2566747,269.82256003887136,1.3627474108456135,1862852.4285714286,1.3144847318099206,0.04007412656482794,24.953756593604087,264728756.44266412,3239207.7911417526,18.680057694197878,15.139518663746601,3.416453524040874,0.0,2285.682493852094,2889599.0,0.2038988010159267,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,4110239.0
530,63139.42857142857,2332.714285714286,1929476.0,3385690.0,0.68,81.94,217542993.0,48812947.0,0.0,29482256.478771817,70840.40816326531,379345.8131708635,2674.0578872924975,20803.567371339795,44.55308083420928,49.987123777273816,267.67782130306244,1.6460333976093802,1.8868957148245218,,,,,,,,,384314755.2566747,271.1840563675627,1.3614963286913033,1846473.142857143,1.3029270149134233,0.03845265496322684,26.00600663221624,268114446.44266412,3234115.0768560385,18.918962169044253,15.350488231106162,3.4443884315276883,0.0,2282.0889213987057,2875334.285714286,0.20289223984958776,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2989804.0
531,63139.42857142857,2332.714285714286,2039941.0,4552372.0,0.69,81.94,221493259.0,49415053.0,0.0,29545395.907343246,66989.91836734694,381678.52745657775,2525.1599281088243,20848.120452174007,44.55308083420928,47.270102305741545,269.32385470067186,1.6460333976093802,1.7818288340868507,,,,,,,,,386354696.2566747,272.6235001244412,1.4394437568784821,1853639.2857142857,1.3079836609618207,0.03640604808016703,27.467963504250037,272666818.44266415,3529478.9339988953,19.240191236668682,15.629230887472662,3.4868748427856153,0.0,2490.5065472868237,3119709.4285714286,0.22013608531972642,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,3950266.0
532,63139.42857142857,2332.714285714286,1811446.0,3378287.0,0.7,81.94,224541283.0,49745316.0,0.0,29608535.335914675,63139.42857142857,384011.241742292,2376.2619689251505,20892.673533008216,44.55308083420928,44.55308083420928,270.9698880982812,1.6460333976093802,1.676761953349179,,,,,,,,,388166142.2566747,273.9017109332942,1.2782108088530495,1840944.142857143,1.2990255861310316,0.03461266350348447,28.89116002006981,276045105.44266415,3548898.64828461,19.478573333557453,15.844308633231769,3.5101791939152784,0.0,2504.2096820779457,3138349.714285714,0.2214513999733296,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,3048024.0
533,50174.0,1772.252744483359,1388699.0,6026668.146335768,0.71,81.94,232744813.0,50411503.54928955,0.0,29658709.335914675,61287.22448979592,385783.49448677537,2264.8175289127694,20928.077817278016,35.404284269800435,43.24610989643659,272.22044296661187,1.250554868330666,1.5981234028152957,,,,,,,,,389554841.2566747,274.8816187373598,0.9799078040656034,1826165.142857143,1.2885970789914098,0.03372921760498554,29.647886046790166,282071773.5889999,3934144.383475434,19.90383317381859,16.423174396646758,3.5571873921295905,0.0,2776.050665902719,3881966.714285714,0.27392325323568895,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,8203530.0
534,50174.0,1581.9279479508973,1664360.0,6353527.755840668,0.72,81.94,238525196.0147326,50992289.55721837,0.0,29708883.335914675,59435.02040816326,387365.42243472626,2145.3931601436693,20963.482101547816,35.404284269800435,41.9391389586639,273.3366989311273,1.116255964515399,1.5138539744132808,,,,,,,,,391219201.2566747,276.0560412384019,1.1744225010420744,1813736.857142857,1.2798273065910655,0.03288556401654673,30.40847952301621,288425301.3448406,4478219.4914526725,20.352157211734344,16.831055616884168,3.5981694005894194,0.0,3159.966434766045,4384889.287818943,0.309410983452674,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,5780383.014732599
